chr2	24298664	24300171	circular_RNA/1	0	-	24298664	24298664	0,0,0	2	150,263	0,1244	1	circRNA	ITSN2	NM_001348181	14,13	chr2:24295804-24298664|chr2:24300171-24301153
chr1	13778417	13782831	circular_RNA/1	1	+	13778417	13778417	0,0,0	1	4414	0	1	circRNA	PRDM2	NM_015866	8	chr1:13773188-13778417|chr1:13782831-13786514
chr1	23030468	23050520	circular_RNA/1	0	+	23030468	23030468	0,0,0	3	166,60,134	0,13958,19918	1	circRNA	KDM1A	NM_001009999	2,3,4	chr1:23019947-23030468|chr1:23050520-23053760
chr1	23030468	23050520	circular_RNA/1	0	+	23030468	23030468	0,0,0	2	166,134	0,19918	1	circRNA	KDM1A	NM_001363654	2,3	chr1:23019947-23030468|chr1:23050520-23053760
chr1	26729650	26732792	circular_RNA/1	0	+	26729650	26729650	0,0,0	3	213,453,117	0,1501,3025	1	circRNA	ARID1A	NM_006015	2,3,4	chr1:26697540-26729650|chr1:26732792-26760855
chr1	42480460	42498916	circular_RNA/1	1	+	42480460	42480460	0,0,0	5	106,154,72,116,99	0,2202,9697,16637,18357	1	circRNA	CCDC30	NM_001355226	3,4,5,6,7	chr1:42457350-42480460|chr1:42498916-42534888
chr1	65913244	65918835	circular_RNA/1	1	+	65913244	65913244	0,0,0	2	112,239	0,5352	1	circRNA	PDE4B	NM_001037341	2,3	chr1:65792630-65913244|chr1:65918835-66247459
chr1	117402185	117420649	circular_RNA/1	1	+	117402185	117402185	0,0,0	4	256,97,119,81	0,3363,12527,18383	1	circRNA	MAN1A2	NM_006699	2,3,4,5	chr1:117368485-117402185|chr1:117420649-117442230
chr1	117402185	117414831	circular_RNA/1	1	+	117402185	117402185	0,0,0	3	256,97,119	0,3363,12527	1	circRNA	MAN1A2	NM_006699	2,3,4	chr1:117368485-117402185|chr1:117414831-117420568
chr1	145330485	145391702	circular_RNA/1	1	-	145330485	145330485	0,0,0	78	52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173	0,771,1572,2395,3212,3973,4756,5527,6328,7151,7968,8729,9510,10281,11078,11901,12722,13483,14264,15035,15836,16659,17492,18253,19034,19805,20608,21431,22256,23017,23798,24569,25370,26193,27004,27765,28545,29316,30117,30940,31757,32518,33299,34070,34871,35694,36517,37278,38059,38830,39631,40454,41265,42026,42807,43578,44379,45202,46019,46780,47557,48328,49131,49954,50771,51532,52313,53084,53885,54708,55527,56288,57061,57832,58635,59458,60283,61044	1	circRNA	NBPF20	NM_001278267	90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13	chr1:145329878-145330485|chr1:145391702-145392302
