chr1	20904882	20942330	circular_RNA/1	0	-	20904882	20904882	0,0,0	2	89,840	0,36608	1	circRNA	EIF4G3	NM_003760	10,9	chr1:20899943-20904882|chr1:20942330-20950002
chr1	26760855	26772632	circular_RNA/1	1	+	26760855	26760855	0,0,0	9	241,90,168,313,146,110,210,208,133	0,528,1296,2117,5365,5601,6934,10263,11644	1	circRNA	ARID1A	NM_006015	5,6,7,8,9,10,11,12,13	chr1:26732792-26760855|chr1:26772632-26772811
chr1	66958058	66963160	circular_RNA/1	1	+	66958058	66958058	0,0,0	4	162,133,65,73	0,792,1620,5029	1	circRNA	MIER1	NM_001146111	6,7,8,9	chr1:66946295-66958058|chr1:66963160-66970807
chr1	117402185	117420649	circular_RNA/1	1	+	117402185	117402185	0,0,0	4	256,97,119,81	0,3363,12527,18383	1	circRNA	MAN1A2	NM_006699	2,3,4,5	chr1:117368485-117402185|chr1:117420649-117442230
chr1	145293203	145340047	circular_RNA/1	0	-	145293203	145293203	0,0,0	59	173,52,173,52,173,109,173,52,173,52,93,80,52,173,109,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52	0,817,1578,2363,3134,3935,4758,5583,6344,7125,7896,9613,10329,11090,11866,12689,13512,14273,15049,15872,16693,17454,18233,19004,19805,20628,21461,22222,23003,23774,24577,25400,26231,26992,27765,28536,29339,30162,30981,31742,32515,33286,34087,34910,35741,36502,37282,38053,38854,39677,40494,41255,42038,42809,43610,44433,45250,46011,46792	1	circRNA	NBPF20	NM_001278267	136,135,134,133,132,131,130,129,128,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78	chr1:145292489-145293203|chr1:145340047-145340766
chr1	146098678	146121670	circular_RNA/1	1	-	146098678	146098678	0,0,0	30	109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173	0,823,1646,2407,3176,3947,4722,5545,6364,7125,7894,8665,9440,10263,11072,11833,12602,13375,14150,14973,15790,16551,17320,18093,18868,19691,20516,21277,22046,22819	1	circRNA	NBPF10	NM_001039703	49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20	chr1:146098076-146098678|chr1:146121670-146122282
chr1	149499072	149541244	circular_RNA/1	1	+	149499072	149499072	0,0,0	54	173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52	0,882,1584,2471,3213,4105,4761,5643,6345,7232,7974,8866,9522,10404,11106,11993,12735,13627,14283,15165,15863,16749,17491,18383,19037,19919,20615,21502,22246,23138,23792,24674,25372,26259,26997,27889,28541,29423,30101,30988,31726,32618,33272,34154,34852,35739,36481,37373,38027,38909,39603,40490,41228,42120	1	circRNA	NBPF19	NM_001351365	23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76	chr1:149498468-149499072|chr1:149541244-149541852
chr1	155265859	155266895	circular_RNA/1	0	-	155265859	155265859	0,0,0	2	95,167	0,869	1	circRNA	CLK2	NM_001294338	8,7	chr1:155264774-155265859|chr1:155266895-155268009
chr1	155721516	155726019	circular_RNA/1	1	+	155721516	155721516	0,0,0	3	102,109,93	0,3865,4410	1	circRNA	DAP3	NM_001199849	5,6,7	chr1:155717128-155721516|chr1:155726019-155727607
chr1	159045296	159049599	circular_RNA/1	1	+	159045296	159045296	0,0,0	2	168,168	0,4135	1	circRNA	IFI16	NM_001364867	9,10	chr1:159032691-159045296|chr1:159049599-159051678
chr1	180984676	180993425	circular_RNA/1	1	-	180984676	180984676	0,0,0	4	95,107,126,63	0,3562,5307,8686	1	circRNA	STX6	NM_001286210	5,4,3,2	chr1:180976646-180984676|chr1:180993425-181022638
chr1	207532179	207565923	circular_RNA/1	0	+	207532179	207532179	0,0,0	16	219,180,100,86,399,177,103,86,219,180,100,86,399,177,103,86	0,1229,2017,7801,10002,13128,13396,15091,18555,19784,20572,26358,28559,31684,31952,33658	1	circRNA	CR1	NM_000651	9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	chr1:207528801-207532179|chr1:207565923-207567823
chr2	9521202	9526244	circular_RNA/1	0	-	9521202	9521202	0,0,0	3	114,90,134	0,2046,4908	1	circRNA	ADAM17	NM_003183	8,7,6	chr2:9518247-9521202|chr2:9526244-9527785
chr2	32087491	32089605	circular_RNA/1	1	+	32087491	32087491	0,0,0	2	87,84	0,2030	1	circRNA	SPAST	NM_001377959	2,3	chr2:32064246-32087491|chr2:32089605-32114637
