chr1	738833	740186	circular_RNA/1	1	-	738833	738833	0,0,0	2	191,58	0,1295	1	circRNA	LOC100288069	NR_168328	14,13	chr1:735613-738833|chr1:740186-743285
chr1	6820180	6825210	circular_RNA/1	1	+	6820180	6820180	0,0,0	2	70,119	0,4911	1	circRNA	CAMTA1	NM_001242701	2,3	chr1:6785575-6820180|chr1:6825210-6887653
chr1	8655972	8656441	circular_RNA/1	0	-	8655972	8655972	0,0,0	1	469	0	1	circRNA	RERE	NM_001042681	2	chr1:8624380-8655972|chr1:8656441-8817159
chr1	33280123	33281811	circular_RNA/1	1	+	33280123	33280123	0,0,0	2	334,225	0,1463	1	circRNA	ZNF362	NM_152493	5,6	chr1:33276594-33280123|chr1:33281811-33294936
chr1	109336239	109369589	circular_RNA/1	0	-	109336239	109336239	0,0,0	10	107,156,145,128,50,74,165,103,74,60	0,4484,5774,9511,11243,14689,18127,19127,31168,33290	1	circRNA	SORT1	NM_001205228	11,10,9,8,7,6,5,4,3,2	chr1:109327601-109336239|chr1:109369589-109393026
chr1	109336239	109369589	circular_RNA/1	0	-	109336239	109336239	0,0,0	10	107,156,145,131,50,74,165,103,74,60	0,4484,5774,9511,11243,14689,18127,19127,31168,33290	1	circRNA	SORT1	NM_002959	11,10,9,8,7,6,5,4,3,2	chr1:109327601-109336239|chr1:109369589-109397586
chr1	145292380	145350463	circular_RNA/1	1	-	145292380	145292380	0,0,0	73	109,173,52,173,52,173,109,173,52,173,52,93,80,52,173,109,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173	0,823,1640,2401,3186,3957,4758,5581,6406,7167,7948,8719,10436,11152,11913,12689,13512,14335,15096,15872,16695,17516,18277,19056,19827,20628,21451,22284,23045,23826,24597,25400,26223,27054,27815,28588,29359,30162,30985,31804,32565,33338,34109,34910,35733,36564,37325,38105,38876,39677,40500,41317,42078,42861,43632,44433,45256,46073,46834,47615,48386,49183,50006,50827,51588,52369,53140,53941,54764,55597,56358,57139,57910	1	circRNA	NBPF20	NM_001278267	137,136,135,134,133,132,131,130,129,128,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65	chr1:145291769-145292380|chr1:145350463-145351093
chr1	145308252	145374236	circular_RNA/1	1	-	145308252	145308252	0,0,0	84	109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173	0,823,1644,2405,3184,3955,4756,5579,6412,7173,7954,8725,9528,10351,11182,11943,12716,13487,14290,15113,15932,16693,17466,18237,19038,19861,20692,21453,22233,23004,23805,24628,25445,26206,26989,27760,28561,29384,30201,30962,31743,32514,33311,34134,34955,35716,36497,37268,38069,38892,39725,40486,41267,42038,42841,43664,44489,45250,46031,46802,47603,48426,49237,49998,50778,51549,52350,53173,53990,54751,55532,56303,57104,57927,58750,59511,60292,61063,61864,62687,63498,64259,65040,65811	1	circRNA	NBPF20	NM_001278267	118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35	chr1:145307649-145308252|chr1:145374236-145374864
chr1	145331256	145363836	circular_RNA/1	0	-	145331256	145331256	0,0,0	42	173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52	0,801,1624,2441,3202,3985,4756,5557,6380,7197,7958,8739,9510,10307,11130,11951,12712,13493,14264,15065,15888,16721,17482,18263,19034,19837,20660,21485,22246,23027,23798,24599,25422,26233,26994,27774,28545,29346,30169,30986,31747,32528	1	circRNA	NBPF20	NM_001278267	89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48	chr1:145330537-145331256|chr1:145363836-145364555
chr1	145340766	145373344	circular_RNA/1	0	-	145340766	145340766	0,0,0	42	173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52	0,797,1620,2441,3202,3983,4754,5555,6378,7211,7972,8753,9524,10327,11150,11975,12736,13517,14288,15089,15912,16723,17484,18264,19035,19836,20659,21476,22237,23018,23789,24590,25413,26236,26997,27778,28549,29350,30173,30984,31745,32526	1	circRNA	NBPF20	NM_001278267	77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36	chr1:145340047-145340766|chr1:145373344-145374063
chr1	145376504	145390116	circular_RNA/1	1	-	145376504	145376504	0,0,0	18	52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173	0,761,1538,2309,3112,3935,4752,5513,6294,7065,7866,8689,9508,10269,11042,11813,12616,13439	1	circRNA	NBPF20	NM_001278267	32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15	chr1:145375860-145376504|chr1:145390116-145390768
