chr2	26230191	26234355	circular_RNA/1	0	-	26230191	26230191	0,0,0	3	103,120,139	0,1968,4025	1	circRNA	HADHA	NM_000182	7,6,5	chr2:26215175-26230191|chr2:26234355-26236854
chr2	39272282	39299801	circular_RNA/1	1	-	39272282	39272282	0,0,0	11	118,61,80,85,42,113,160,43,54,39,59	0,199,6124,7989,10230,14569,15838,18009,20490,20947,27460	1	circRNA	MAP4K3	NM_001270425	25,24,23,22,21,20,19,18,17,16,15	chr2:39267247-39272282|chr2:39299801-39309460
chr1	28613246	28622165	circular_RNA/1	0	-	28613246	28613246	0,0,0	3	115,78,252	0,4706,8667	1	circRNA	TAF12	NM_001135218	4,3,2	chr1:28605460-28613246|chr1:28622165-28642654
chr1	75732643	75750546	circular_RNA/1	1	+	75732643	75732643	0,0,0	8	98,70,101,81,131,109,141,96	0,209,884,2147,7336,13162,16775,17807	1	circRNA	ACADM	NM_001127328	3,4,5,6,7,8,9,10	chr1:75728488-75732643|chr1:75750546-75761121
chr1	77783237	77815231	circular_RNA/1	1	+	77783237	77783237	0,0,0	6	114,178,137,127,134,124	0,18093,20032,23737,30496,31870	1	circRNA	MIGA1	NM_001270384	2,3,4,5,6,7	chr1:77779736-77783237|chr1:77815231-77843306
chr1	145309075	145370225	circular_RNA/1	0	-	145309075	145309075	0,0,0	78	173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109	0,821,1582,2361,3132,3933,4756,5589,6350,7131,7902,8705,9528,10359,11120,11893,12664,13467,14290,15109,15870,16643,17414,18215,19038,19869,20630,21410,22181,22982,23805,24622,25383,26166,26937,27738,28561,29378,30139,30920,31691,32488,33311,34132,34893,35674,36445,37246,38069,38902,39663,40444,41215,42018,42841,43666,44427,45208,45979,46780,47603,48414,49175,49955,50726,51527,52350,53167,53928,54709,55480,56281,57104,57927,58688,59469,60240,61041	1	circRNA	NBPF20	NM_001278267	117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40	chr1:145308361-145309075|chr1:145370225-145370939
chr1	146093956	146102798	circular_RNA/1	1	-	146093956	146093956	0,0,0	12	109,173,52,173,52,173,109,173,52,173,52,173	0,823,1646,2407,3176,3947,4722,5545,6368,7129,7898,8669	1	circRNA	NBPF10	NM_001039703	55,54,53,52,51,50,49,48,47,46,45,44	chr1:146093354-146093956|chr1:146102798-146103400
chr1	146100324	146113824	circular_RNA/1	1	-	146100324	146100324	0,0,0	18	52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173	0,761,1530,2301,3076,3899,4718,5479,6248,7019,7794,8617,9426,10187,10956,11729,12504,13327	1	circRNA	NBPF10	NM_001039703	47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30	chr1:146099674-146100324|chr1:146113824-146114468
chr1	159049431	159049599	circular_RNA/1	1	+	159049431	159049431	0,0,0	1	168	0	1	circRNA	IFI16	NM_001364867	10	chr1:159045464-159049431|chr1:159049599-159051678
chr1	207542181	207558623	circular_RNA/1	0	+	207542181	207542181	0,0,0	8	399,177,103,86,219,180,100,86	0,3126,3394,5089,8553,9782,10570,16356	1	circRNA	CR1	NM_000651	13,14,15,16,17,18,19,20	chr1:207540066-207542181|chr1:207558623-207560738
