chr1	738833	740186	circular_RNA/1	1	-	738833	738833	0,0,0	2	191,58	0,1295	1	circRNA	LOC100288069	NR_168328	14,13	chr1:735613-738833|chr1:740186-743285
chr1	10467189	10469338	circular_RNA/1	0	-	10467189	10467189	0,0,0	2	143,162	0,1987	1	circRNA	DFFA	NM_004401	3,2	chr1:10463620-10467189|chr1:10469338-10472322
chr1	145322542	145355227	circular_RNA/1	1	-	145322542	145322542	0,0,0	42	109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173	0,823,1642,2403,3176,3947,4748,5571,6402,7163,7943,8714,9515,10338,11155,11916,12699,13470,14271,15094,15911,16672,17453,18224,19021,19844,20665,21426,22207,22978,23779,24602,25435,26196,26977,27748,28551,29374,30199,30960,31741,32512	1	circRNA	NBPF20	NM_001278267	100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59	chr1:145321912-145322542|chr1:145355227-145355855
chr1	145328944	145366352	circular_RNA/1	1	-	145328944	145328944	0,0,0	48	52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173	0,761,1541,2312,3113,3936,4753,5514,6297,7068,7869,8692,9509,10270,11051,11822,12619,13442,14263,15024,15805,16576,17377,18200,19033,19794,20575,21346,22149,22972,23797,24558,25339,26110,26911,27734,28545,29306,30086,30857,31658,32481,33298,34059,34840,35611,36412,37235	1	circRNA	NBPF20	NM_001278267	92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45	chr1:145328286-145328944|chr1:145366352-145367002
chr1	145342386	145351202	circular_RNA/1	0	-	145342386	145342386	0,0,0	12	173,52,173,52,173,109,173,52,173,52,173,109	0,821,1582,2363,3134,3935,4758,5591,6352,7133,7904,8707	1	circRNA	NBPF20	NM_001278267	75,74,73,72,71,70,69,68,67,66,65,64	chr1:145341672-145342386|chr1:145351202-145351916
chr1	146075045	146083909	circular_RNA/1	1	-	146075045	146075045	0,0,0	12	109,173,52,173,52,173,109,173,52,173,52,173	0,823,1660,2421,3190,3961,4736,5559,6390,7151,7920,8691	1	circRNA	NBPF10	NM_001302371	79,78,77,76,75,74,73,72,71,70,69,68	chr1:146074443-146075045|chr1:146083909-146084517
chr1	146082965	146091814	circular_RNA/1	1	-	146082965	146082965	0,0,0	12	52,173,109,173,52,173,52,173,109,173,52,173	0,771,1552,2375,3198,3958,4727,5498,6273,7096,7915,8676	1	circRNA	NBPF10	NM_001039703	69,68,67,66,65,64,63,62,61,60,59,58	chr1:146082369-146082965|chr1:146091814-146092410
chr1	148534683	148557542	circular_RNA/1	1	-	148534683	148534683	0,0,0	30	173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52	0,769,1540,2327,3150,3965,4726,5495,6266,7047,7870,8679,9440,10209,10980,11761,12584,13387,14148,14917,15688,16469,17292,18095,18856,19625,20396,21183,22006,22807	1	circRNA	NBPF14	NM_015383	64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35	chr1:148533969-148534683|chr1:148557542-148558251
chr1	149499072	149530169	circular_RNA/1	1	+	149499072	149499072	0,0,0	40	173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109,173,52,173,52,173,109	0,882,1584,2471,3213,4105,4761,5643,6345,7232,7974,8866,9522,10404,11106,11993,12735,13627,14283,15165,15863,16749,17491,18383,19037,19919,20615,21502,22246,23138,23792,24674,25372,26259,26997,27889,28541,29423,30101,30988	1	circRNA	NBPF19	NM_001351365	23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62	chr1:149498468-149499072|chr1:149530169-149530798
chr1	171704386	171738463	circular_RNA/1	1	-	171704386	171704386	0,0,0	7	148,52,80,101,51,47,115	0,1980,5278,6327,14784,24137,33962	1	circRNA	VAMP4	NR_033704	8,7,6,5,4,3,2	chr1:171702084-171704386|chr1:171738463-171741909
chr1	207539980	207552851	circular_RNA/1	1	+	207539980	207539980	0,0,0	8	86,399,177,103,86,219,180,100	0,2201,5327,5595,7290,10754,11983,12771	1	circRNA	CR1	NM_000651	12,13,14,15,16,17,18,19	chr1:207534296-207539980|chr1:207552851-207558537
chr1	207542181	207558623	circular_RNA/1	0	+	207542181	207542181	0,0,0	8	399,177,103,86,219,180,100,86	0,3126,3394,5089,8553,9782,10570,16356	1	circRNA	CR1	NM_000651	13,14,15,16,17,18,19,20	chr1:207540066-207542181|chr1:207558623-207560738
